,accuracy,classifier_name,fit_time,dataset_name
1,0.8533333333333334,KNN-15,0.05803489685058594,dataset2
2,0.8496969696969697,KNN-15,0.058585405349731445,dataset3
3,0.8490909090909091,KNN-15,0.058028221130371094,dataset4
4,0.8418181818181818,KNN-15,0.060630083084106445,dataset5
5,0.8496969696969697,KNN-15,0.060011863708496094,dataset6
6,0.8460606060606061,KNN-15,0.05764603614807129,dataset7
7,0.8539393939393939,KNN-15,0.05700206756591797,dataset8
8,0.8357575757575758,KNN-15,0.057677507400512695,dataset9
9,0.8436363636363636,KNN-15,0.0569462776184082,dataset10
0,0.8436363636363636,KNN-15,0.05666160583496094,dataset11
1,0.8533333333333334,KNN-15,0.05802130699157715,dataset12
2,0.8496969696969697,KNN-15,0.0783085823059082,dataset13
3,0.8490909090909091,KNN-15,0.07271552085876465,dataset14
4,0.8418181818181818,KNN-15,0.06267046928405762,dataset15
5,0.8496969696969697,KNN-15,0.05960536003112793,dataset16
6,0.8460606060606061,KNN-15,0.05905032157897949,dataset17
7,0.8539393939393939,KNN-15,0.059592485427856445,dataset18
8,0.8357575757575758,KNN-15,0.05922579765319824,dataset19
9,0.8436363636363636,KNN-15,0.06142830848693848,dataset20
0,0.8436363636363636,KNN-15,0.059622764587402344,dataset21
1,0.8533333333333334,KNN-15,0.060623884201049805,dataset22
2,0.8496969696969697,KNN-15,0.058998823165893555,dataset23
3,0.8490909090909091,KNN-15,0.07936501502990723,dataset24
4,0.8418181818181818,KNN-15,0.06064748764038086,dataset25
5,0.8496969696969697,KNN-15,0.059067487716674805,dataset26
6,0.8460606060606061,KNN-15,0.06061840057373047,dataset27
7,0.8539393939393939,KNN-15,0.05962538719177246,dataset28
8,0.8357575757575758,KNN-15,0.058989524841308594,dataset29
9,0.8436363636363636,KNN-15,0.060707807540893555,dataset30
0,0.8436363636363636,KNN-15,0.05801033973693848,dataset31
1,0.8533333333333334,KNN-15,0.058016061782836914,dataset32
2,0.8496969696969697,KNN-15,0.058028459548950195,dataset33
3,0.8490909090909091,KNN-15,0.05998563766479492,dataset34
