,accuracy,classifier_name,fit_time,dataset_name
6,0.8702490170380078,W-KNN-3,0.011609792709350586,dataset47
7,0.8505897771952818,W-KNN-3,0.012885093688964844,dataset48
8,0.8610747051114024,W-KNN-3,0.007998943328857422,dataset49
9,0.8650065530799476,W-KNN-3,0.009725093841552734,dataset50
0,0.8086500655307994,KNN-7,0.03096938133239746,dataset1
1,0.8256880733944955,KNN-7,0.033297061920166016,dataset2
2,0.8479685452162516,KNN-7,0.030662059783935547,dataset3
3,0.8309305373525557,KNN-7,0.032195091247558594,dataset4
4,0.8204456094364351,KNN-7,0.03300166130065918,dataset5
5,0.8322411533420708,KNN-7,0.03275346755981445,dataset6
6,0.8269986893840104,KNN-7,0.032325029373168945,dataset7
7,0.7889908256880734,KNN-7,0.03101515769958496,dataset8
8,0.8125819134993447,KNN-7,0.030898571014404297,dataset9
9,0.8007863695937091,KNN-7,0.032193660736083984,dataset10
0,0.8086500655307994,KNN-7,0.029275178909301758,dataset11
1,0.8256880733944955,KNN-7,0.03167319297790527,dataset12
2,0.8479685452162516,KNN-7,0.03306865692138672,dataset13
3,0.8309305373525557,KNN-7,0.03130221366882324,dataset14
4,0.8204456094364351,KNN-7,0.031123638153076172,dataset15
5,0.8322411533420708,KNN-7,0.0330049991607666,dataset16
6,0.8269986893840104,KNN-7,0.03199577331542969,dataset17
7,0.7889908256880734,KNN-7,0.030999422073364258,dataset18
8,0.8125819134993447,KNN-7,0.03000187873840332,dataset19
9,0.8007863695937091,KNN-7,0.03603482246398926,dataset20
0,0.8086500655307994,KNN-7,0.04699397087097168,dataset21
1,0.8256880733944955,KNN-7,0.03796744346618652,dataset22
2,0.8479685452162516,KNN-7,0.03300189971923828,dataset23
3,0.8309305373525557,KNN-7,0.03599381446838379,dataset24
4,0.8204456094364351,KNN-7,0.03002333641052246,dataset25
5,0.8322411533420708,KNN-7,0.029976367950439453,dataset26
6,0.8269986893840104,KNN-7,0.03099989891052246,dataset27
7,0.7889908256880734,KNN-7,0.04000043869018555,dataset28
8,0.8125819134993447,KNN-7,0.028998851776123047,dataset29
9,0.8007863695937091,KNN-7,0.030995607376098633,dataset30
