,accuracy,classifier_name,fit_time,dataset_name
3,0.98,W-KNN-7,0.003999948501586914,dataset34
4,0.94,W-KNN-7,0.004076480865478516,dataset35
5,0.98,W-KNN-7,0.008877754211425781,dataset36
6,0.96,W-KNN-7,0.0039997100830078125,dataset37
7,0.98,W-KNN-7,0.002667665481567383,dataset38
8,1.0,W-KNN-7,0.009139776229858398,dataset39
9,0.98,W-KNN-7,0.003994941711425781,dataset40
0,0.98,W-KNN-7,0.007481098175048828,dataset41
1,1.0,W-KNN-7,0.0029981136322021484,dataset42
2,0.92,W-KNN-7,0.004006862640380859,dataset43
3,0.98,W-KNN-7,0.00489497184753418,dataset44
4,0.94,W-KNN-7,0.0039730072021484375,dataset45
5,0.98,W-KNN-7,0.004010200500488281,dataset46
6,0.96,W-KNN-7,0.003990888595581055,dataset47
7,0.98,W-KNN-7,0.006781578063964844,dataset48
8,1.0,W-KNN-7,0.003000020980834961,dataset49
9,0.98,W-KNN-7,0.003998994827270508,dataset50
0,1.0,KNN-15,0.0049991607666015625,dataset1
1,1.0,KNN-15,0.004998207092285156,dataset2
2,0.88,KNN-15,0.007661104202270508,dataset3
3,0.94,KNN-15,0.004999399185180664,dataset4
4,0.94,KNN-15,0.005198955535888672,dataset5
5,0.96,KNN-15,0.007003307342529297,dataset6
6,0.96,KNN-15,0.00499725341796875,dataset7
7,0.98,KNN-15,0.008672475814819336,dataset8
8,1.0,KNN-15,0.00800013542175293,dataset9
9,0.94,KNN-15,0.00912022590637207,dataset10
0,1.0,KNN-15,0.0059871673583984375,dataset11
1,1.0,KNN-15,0.009480714797973633,dataset12
2,0.88,KNN-15,0.004952669143676758,dataset13
3,0.94,KNN-15,0.007997989654541016,dataset14
4,0.94,KNN-15,0.005028247833251953,dataset15
5,0.96,KNN-15,0.009661436080932617,dataset16
6,0.96,KNN-15,0.0039615631103515625,dataset17
7,0.98,KNN-15,0.010673284530639648,dataset18
8,1.0,KNN-15,0.0069959163665771484,dataset19
9,0.94,KNN-15,0.008118152618408203,dataset20
0,1.0,KNN-15,0.004999876022338867,dataset21
1,1.0,KNN-15,0.005650758743286133,dataset22
2,0.88,KNN-15,0.004992961883544922,dataset23
3,0.94,KNN-15,0.004999399185180664,dataset24
4,0.94,KNN-15,0.008754253387451172,dataset25
5,0.96,KNN-15,0.007000923156738281,dataset26
6,0.96,KNN-15,0.005652666091918945,dataset27
7,0.98,KNN-15,0.005935192108154297,dataset28
8,1.0,KNN-15,0.005002260208129883,dataset29
9,0.94,KNN-15,0.008898496627807617,dataset30
0,1.0,KNN-15,0.0049953460693359375,dataset31
1,1.0,KNN-15,0.0075833797454833984,dataset32
2,0.88,KNN-15,0.004998922348022461,dataset33
3,0.94,KNN-15,0.006902217864990234,dataset34
4,0.94,KNN-15,0.00500178337097168,dataset35
5,0.96,KNN-15,0.005002021789550781,dataset36
6,0.96,KNN-15,0.007659196853637695,dataset37
7,0.98,KNN-15,0.00400233268737793,dataset38
8,1.0,KNN-15,0.006227254867553711,dataset39
9,0.94,KNN-15,0.004999876022338867,dataset40
0,1.0,KNN-15,0.004978656768798828,dataset41
1,1.0,KNN-15,0.007002592086791992,dataset42
2,0.88,KNN-15,0.005002021789550781,dataset43
